order_id,cst_id,order_date,warehouse_id,payment_method,order_status
ORD1004403,CUST101536,08/01/2024,WH003,Bank Transfer,Completed
ORD1004404,CUST102882,06/09/2024,WH008,Bank Transfer,Completed
ORD1004405,CUST102544,12/22/2024,WH004,,Completed
ORD1004406,CUST102954,07/29/2024,WH001,Bank Transfer,Completed
ORD1004407,CUST102908,08/03/2025,WH003,Bank Transfer,Completed
ORD1004408,CUST101833,02/07/2025,WH007,Credit Card,Completed
ORD1004409,CUST102819,08/11/2024,WH005,,Completed
ORD1004410,CUST102901,03/01/2024,WH005,gcash,Completed
ORD1004411,CUST100364,03/30/2024,WH006,Credit Card,Completed
ORD1004412,CUST100500,03/05/2024,WH003,Cash,Completed
ORD1004413,CUST100823,08/22/2024,WH003,Bank Transfer,Returned
ORD1004414,CUST103301,08/30/2024,WH008,Debit Card,Pending
ORD1004415,CUST103002,02/05/2024,WH004,Debit Card,Completed
ORD1004416,CUST100171,05/31/2025,WH007,Cash,Completed
ORD1004417,CUST103245,01/21/2025,WH006,Debit Card,Cancelled
ORD1004418,CUST100131,12/15/2025,WH005,Debit Card,Completed
ORD1004419,CUST102689,10/09/2025,WH005,Debit Card,Completed
ORD1004420,CUST101835,01/09/2024,WH008,,Completed
ORD1004421,CUST102255,05/25/2025,WH005,Credit Card,Completed
ORD1004422,CUST102574,12/10/2025,WH007,gcash,Completed
ORD1004423,CUST103046,08/08/2025,WH002,gcash,Completed
ORD1004424,CUST102451,05/15/2025,WH004,Cash,Completed
ORD1004425,CUST101897,04/11/2024,WH005,Cash,Completed
ORD1004426,CUST101926,10/19/2025,WH001,Bank Transfer,Completed
ORD1004427,CUST103382,08/22/2025,WH008,GCash,Pending
ORD1004428,CUST102743,01/26/2025,WH005,Debit Card,Completed
ORD1004429,CUST102186,11/03/2025,WH001,GCash,Cancelled
ORD1004430,CUST102128,12/03/2024,WH004,Debit Card,Cancelled
ORD1004431,CUST101040,01/24/2025,WH008,,Completed
ORD1004432,CUST102976,07/27/2025,WH005,Credit Card,Completed
ORD1004433,CUST102515,06/09/2025,WH002,Credit Card,Completed
ORD1004434,CUST100406,02/06/2025,WH001,Debit Card,Completed
ORD1004435,CUST102795,07/25/2025,WH004,Credit Card,Completed
ORD1004436,CUST103435,10/17/2025,WH007,Credit Card,Completed
ORD1004437,CUST102543,04/18/2025,WH003,gcash,Completed
ORD1004438,CUST103083,10/13/2025,WH007,,Pending
ORD1004439,CUST102732,10/27/2024,WH005,Cash,Completed
ORD1004440,CUST103134,01/22/2025,WH007,gcash,Completed
ORD1004441,CUST102038,04/18/2025,WH008,Credit Card,Completed
ORD1004442,CUST101273,02/22/2025,WH007,,Completed
ORD1004443,CUST101636,05/10/2024,WH006,Bank Transfer,Completed
ORD1004444,CUST103315,11/29/2024,WH002,Cash,Completed
ORD1004445,CUST102436,04/08/2024,WH006,gcash,Completed
ORD1004446,CUST100496,05/18/2025,WH005,Cash,Completed
ORD1004447,CUST101357,08/06/2025,WH002,Debit Card,Cancelled
ORD1004448,CUST100273,05/13/2025,WH007,gcash,Cancelled
ORD1004449,CUST103149,09/23/2025,WH008,,Cancelled
ORD1004450,CUST101396,04/19/2025,WH005,gcash,Completed
ORD1004451,CUST100255,10/03/2024,WH007,Bank Transfer,Completed
ORD1004452,CUST103266,02/15/2024,WH005,Bank Transfer,Completed
ORD1004453,CUST102974,01/25/2024,WH008,Cash,Completed
ORD1004454,CUST103388,12/04/2025,WH003,GCash,Completed
ORD1004455,CUST101234,07/22/2025,WH001,Cash,Returned
ORD1004456,CUST101728,09/01/2024,WH006,Cash,Completed
ORD1004457,CUST101775,11/28/2025,WH003,,Returned
ORD1004458,CUST102632,06/28/2024,WH001,gcash,Completed
ORD1004459,CUST102893,07/17/2025,WH005,Cash,Completed
ORD1004460,CUST101884,06/03/2024,WH001,Bank Transfer,Cancelled
ORD1004461,CUST101899,06/02/2025,WH005,Bank Transfer,Completed
ORD1004462,CUST100398,02/20/2024,WH004,gcash,Completed
ORD1004463,CUST100655,05/13/2025,WH003,GCash,Completed
ORD1004464,CUST102286,11/29/2024,WH005,Bank Transfer,Completed
ORD1004465,CUST101589,03/01/2025,WH004,,Completed
ORD1004466,CUST100515,01/31/2024,WH003,GCash,Pending
ORD1004467,CUST100369,09/26/2024,WH001,Credit Card,Completed
ORD1004468,CUST102297,04/27/2024,WH006,Cash,Completed
ORD1004469,CUST103126,03/26/2025,WH001,Credit Card,Completed
ORD1004470,CUST100842,01/04/2024,WH008,,Pending
ORD1004471,CUST101902,10/22/2025,WH007,gcash,Completed
ORD1004472,CUST100922,05/07/2024,WH002,Bank Transfer,Completed
ORD1004473,CUST102862,01/15/2025,WH003,Cash,Completed
ORD1004474,CUST102363,12/27/2025,WH004,GCash,Completed
ORD1004475,CUST101208,10/26/2024,WH005,Debit Card,Completed
ORD1004476,CUST101628,01/30/2025,WH008,Cash,Completed
ORD1004477,CUST101868,12/01/2025,WH001,gcash,Completed
ORD1004478,CUST102906,02/19/2024,WH008,Credit Card,Pending
ORD1004479,CUST101704,02/14/2025,WH006,,Completed
ORD1004480,CUST102381,02/15/2025,WH004,Credit Card,Returned
ORD1004481,CUST101650,06/12/2025,WH003,gcash,Completed
ORD1004482,CUST101033,03/14/2025,WH007,Credit Card,Returned
ORD1004483,CUST102145,12/16/2024,WH001,Credit Card,Completed
ORD1004484,CUST102720,02/03/2025,WH002,Bank Transfer,Completed
ORD1004485,CUST103423,07/26/2024,WH007,,Pending
ORD1004486,CUST100227,09/02/2024,WH007,GCash,Completed
ORD1004487,CUST103420,11/24/2025,WH004,Credit Card,Completed
ORD1004488,CUST102572,04/24/2025,WH008,Debit Card,Pending
ORD1004489,CUST100960,05/13/2025,WH004,gcash,Completed
ORD1004490,CUST101349,04/14/2024,WH003,Debit Card,Completed
ORD1004491,CUST102371,10/09/2024,WH002,Bank Transfer,Completed
ORD1004492,CUST101058,06/09/2024,WH002,Credit Card,Completed
ORD1004493,CUST101186,11/23/2025,WH002,Debit Card,Pending
ORD1004494,CUST101830,12/27/2025,WH001,GCash,Cancelled
ORD1004495,CUST102447,09/01/2024,WH008,Debit Card,Completed
ORD1004496,CUST103175,10/30/2024,WH004,GCash,Completed
ORD1004497,CUST102976,05/15/2025,WH008,Credit Card,Pending
ORD1004498,CUST100899,04/17/2024,WH003,,Completed
ORD1004499,CUST100671,02/13/2025,WH008,GCash,Completed
ORD1004500,CUST103498,06/07/2024,WH004,Credit Card,Completed
ORD1004501,CUST103283,01/20/2025,WH002,Credit Card,Completed
ORD1004502,CUST102062,06/12/2025,WH005,Bank Transfer,Returned
ORD1004503,CUST102441,06/23/2025,WH002,Debit Card,Completed
ORD1004504,CUST100883,03/25/2024,WH007,Debit Card,Completed
ORD1004505,CUST102161,07/30/2024,WH003,Debit Card,Completed
ORD1004506,CUST102419,09/15/2024,WH008,,Completed
ORD1004507,CUST101044,06/13/2025,WH006,Debit Card,Cancelled
ORD1004508,CUST102574,08/27/2024,WH004,gcash,Completed
ORD1004509,CUST101319,12/04/2024,WH004,Credit Card,Completed
ORD1004510,CUST101861,06/15/2024,WH007,,Completed
ORD1004511,CUST100160,09/08/2024,WH001,gcash,Pending
ORD1004512,CUST100458,12/14/2024,WH005,,Completed
ORD1004513,CUST102205,06/02/2024,WH006,Credit Card,Completed
ORD1004514,CUST102853,03/21/2024,WH006,GCash,Completed
ORD1004515,CUST101986,04/13/2024,WH008,Debit Card,Completed
ORD1004516,CUST102836,11/29/2024,WH006,GCash,Completed
ORD1004517,CUST102809,04/29/2024,WH004,Credit Card,Completed
ORD1004518,CUST102679,01/24/2024,WH007,Credit Card,Completed
ORD1004519,CUST102892,08/31/2025,WH002,Debit Card,Completed
ORD1004520,CUST102645,12/09/2025,WH002,Debit Card,Completed
ORD1004521,CUST102903,01/08/2025,WH001,GCash,Cancelled
ORD1004522,CUST101335,03/17/2025,WH007,Debit Card,Completed
ORD1004523,CUST101379,05/01/2024,WH003,Credit Card,Completed
ORD1004524,CUST101725,02/24/2024,WH002,Debit Card,Completed
ORD1004525,CUST101886,02/28/2024,WH002,gcash,Returned
ORD1004526,CUST102316,05/19/2024,WH006,Credit Card,Completed
ORD1004527,CUST101910,03/22/2024,WH004,Debit Card,Completed
ORD1004528,CUST100580,06/21/2025,WH008,Credit Card,Completed
ORD1004529,CUST101381,07/16/2025,WH006,gcash,Completed
ORD1004530,CUST102115,06/18/2025,WH005,Bank Transfer,Completed
ORD1004531,CUST100104,07/28/2024,WH002,,Completed
ORD1004532,CUST100386,09/23/2024,WH008,Bank Transfer,Cancelled
ORD1004533,CUST103274,09/18/2024,WH003,Cash,Completed
ORD1004534,CUST102968,04/18/2024,WH007,,Completed
ORD1004535,CUST102035,12/11/2024,WH001,,Completed
ORD1004536,CUST100420,01/26/2025,WH006,Credit Card,Completed
ORD1004537,CUST100891,05/29/2024,WH007,GCash,Completed
ORD1004538,CUST102704,07/20/2024,WH001,,Returned
ORD1004539,CUST102557,12/09/2024,WH006,gcash,Completed
ORD1004540,CUST100777,03/11/2024,WH001,Credit Card,Completed
ORD1004541,CUST100231,03/05/2025,WH005,GCash,Cancelled
ORD1004542,CUST103250,09/09/2024,WH008,Credit Card,Completed
ORD1004543,CUST102529,06/02/2025,WH004,GCash,Completed
ORD1004544,CUST102303,07/02/2025,WH006,Cash,Completed
ORD1004545,CUST103058,09/27/2024,WH002,Bank Transfer,Completed
ORD1004546,CUST101510,09/15/2024,WH005,Cash,Completed
ORD1004547,CUST100379,01/20/2025,WH004,Cash,Completed
ORD1004548,CUST100153,01/30/2024,WH001,Credit Card,Completed
ORD1004549,CUST103424,05/20/2024,WH007,Debit Card,Completed
ORD1004550,CUST102126,03/28/2024,WH001,,Completed
ORD1004551,CUST102595,07/26/2024,WH001,gcash,Completed
ORD1004552,CUST101324,03/11/2025,WH006,Bank Transfer,Completed
ORD1004553,CUST100385,06/27/2024,WH007,Bank Transfer,Completed
ORD1004554,CUST102795,01/16/2025,WH002,GCash,Completed
ORD1004555,CUST102785,05/20/2025,WH006,Cash,Completed
ORD1004556,CUST102775,05/07/2025,WH003,Debit Card,Completed
ORD1004557,CUST101813,01/22/2025,WH007,Bank Transfer,Completed
ORD1004558,CUST102405,02/21/2025,WH007,gcash,Completed
ORD1004559,CUST101100,11/18/2024,WH005,Debit Card,Returned
ORD1004560,CUST100938,12/28/2024,WH003,GCash,Completed
ORD1004561,CUST100117,08/03/2025,WH003,Cash,Completed
ORD1004562,CUST100606,12/12/2024,WH005,,Completed
ORD1004563,CUST101523,09/13/2024,WH002,Credit Card,Completed
ORD1004564,CUST101740,12/02/2025,WH001,Credit Card,Completed
ORD1004565,CUST101569,10/31/2025,WH006,Credit Card,Completed
ORD1004566,CUST101584,09/21/2025,WH004,Credit Card,Completed
ORD1004567,CUST100761,08/22/2025,WH005,Debit Card,Completed
ORD1004568,CUST102356,10/06/2024,WH006,Credit Card,Completed
ORD1004569,CUST101557,12/01/2025,WH004,gcash,Completed
ORD1004570,CUST101865,04/22/2025,WH002,Bank Transfer,Returned
ORD1004571,CUST102061,10/12/2025,WH001,Cash,Completed
ORD1004572,CUST101733,01/15/2024,WH005,GCash,Completed
ORD1004573,CUST101928,03/19/2024,WH005,Cash,Completed
ORD1004574,CUST101683,01/16/2024,WH005,Bank Transfer,Completed
ORD1004575,CUST101325,12/28/2025,WH001,GCash,Returned
ORD1004576,CUST101765,08/20/2024,WH007,GCash,Completed
ORD1004577,CUST102385,01/29/2024,WH008,Debit Card,Completed
ORD1004578,CUST103053,07/04/2025,WH003,Debit Card,Completed
ORD1004579,CUST100338,07/31/2025,WH001,Debit Card,Completed
ORD1004580,CUST100599,11/06/2025,WH008,Credit Card,Completed
ORD1004581,CUST100429,02/26/2025,WH006,Bank Transfer,Completed
ORD1004582,CUST100066,05/13/2025,WH004,Bank Transfer,Completed
ORD1004583,CUST102894,03/27/2025,WH002,Debit Card,Pending
ORD1004584,CUST100777,05/30/2025,WH001,Debit Card,Completed
ORD1004585,CUST101017,01/12/2025,WH002,gcash,Completed
ORD1004586,CUST101086,01/24/2024,WH001,Cash,Completed
ORD1004587,CUST103019,05/02/2024,WH002,Credit Card,Completed
ORD1004588,CUST102144,11/10/2025,WH008,Debit Card,Completed
ORD1004589,CUST100369,02/05/2024,WH006,Cash,Pending
ORD1004590,CUST102950,03/04/2024,WH001,Credit Card,Completed
ORD1004591,CUST103450,08/07/2025,WH007,GCash,Completed
ORD1004592,CUST102496,11/22/2025,WH007,GCash,Pending
ORD1004593,CUST101690,11/22/2024,WH002,Bank Transfer,Completed
ORD1004594,CUST103495,04/13/2024,WH008,GCash,Completed
ORD1004595,CUST100150,03/05/2025,WH002,Debit Card,Completed
ORD1004596,CUST100003,01/25/2024,WH007,GCash,Completed
ORD1004597,CUST102729,09/20/2024,WH003,,Completed
ORD1004598,CUST100666,02/15/2025,WH004,Credit Card,Completed
ORD1004599,CUST100204,10/04/2025,WH004,,Completed
ORD1004600,CUST100305,03/23/2024,WH002,Cash,Completed
ORD1004601,CUST101574,03/18/2025,WH007,Bank Transfer,Cancelled
ORD1004602,CUST102323,01/22/2024,WH002,Cash,Completed
ORD1004603,CUST101555,12/05/2024,WH005,,Returned
ORD1004604,CUST101495,05/02/2025,WH003,Debit Card,Completed
ORD1004605,CUST100513,01/27/2024,WH008,Debit Card,Cancelled
ORD1004606,CUST101090,06/22/2025,WH004,gcash,Completed
ORD1004607,CUST103307,12/20/2025,WH008,GCash,Pending
ORD1004608,CUST101095,08/01/2024,WH004,Cash,Completed
ORD1004609,CUST101203,07/06/2025,WH006,Bank Transfer,Completed
ORD1004610,CUST103126,01/24/2025,WH005,Cash,Completed
ORD1004611,CUST100224,11/01/2025,WH003,Bank Transfer,Pending
ORD1004612,CUST100265,03/03/2025,WH007,Cash,Cancelled
ORD1004613,CUST103136,08/09/2025,WH003,,Completed
ORD1004614,CUST101097,04/27/2024,WH002,GCash,Returned
ORD1004615,CUST100835,07/05/2024,WH006,Cash,Completed
ORD1004616,CUST101750,11/17/2024,WH003,Debit Card,Completed
ORD1004617,CUST100134,10/21/2025,WH006,Credit Card,Completed
ORD1004618,CUST101441,04/09/2025,WH006,GCash,Completed
ORD1004619,CUST100042,06/03/2024,WH006,,Completed
ORD1004620,CUST102407,10/08/2025,WH008,Debit Card,Completed
ORD1004621,CUST102982,03/27/2025,WH007,GCash,Completed
ORD1004622,CUST102127,11/01/2024,WH007,gcash,Completed
ORD1004623,CUST100636,10/07/2024,WH008,Bank Transfer,Completed
ORD1004624,CUST102802,05/25/2025,WH008,Debit Card,Completed
ORD1004625,CUST102319,10/05/2025,WH001,Credit Card,Completed
ORD1004626,CUST102955,01/01/2025,WH007,Credit Card,Completed
ORD1004627,CUST103193,09/08/2025,WH007,gcash,Completed
ORD1004628,CUST101400,05/31/2025,WH008,Bank Transfer,Cancelled
ORD1004629,CUST103408,02/23/2024,WH002,gcash,Completed
ORD1004630,CUST103032,07/29/2025,WH008,,Completed
ORD1004631,CUST102053,02/13/2025,WH008,GCash,Completed
ORD1004632,CUST102213,01/22/2025,WH006,GCash,Completed
ORD1004633,CUST101577,03/23/2025,WH004,Cash,Completed
ORD1004634,CUST103012,02/14/2024,WH006,Cash,Completed
ORD1004635,CUST100188,10/24/2025,WH002,,Completed
ORD1004636,CUST101629,10/01/2025,WH003,Bank Transfer,Completed
ORD1004637,CUST100352,12/29/2025,WH005,Bank Transfer,Completed
ORD1004638,CUST100090,03/14/2025,WH008,GCash,Returned
ORD1004639,CUST103293,06/23/2024,WH004,Cash,Completed
ORD1004640,CUST102303,03/14/2025,WH006,gcash,Completed
ORD1004641,CUST101609,07/24/2024,WH005,Cash,Completed
ORD1004642,CUST103382,01/06/2025,WH008,gcash,Completed
ORD1004643,CUST100321,08/07/2025,WH008,Debit Card,Completed
ORD1004644,CUST103256,05/06/2024,WH002,GCash,Completed
ORD1004645,CUST101696,11/28/2024,WH004,Credit Card,Completed
ORD1004646,CUST100533,12/20/2024,WH003,Debit Card,Completed
ORD1004647,CUST101033,11/09/2025,WH006,Debit Card,Completed
ORD1004648,CUST101714,01/26/2025,WH001,Credit Card,Pending
ORD1004649,CUST102825,09/05/2024,WH002,gcash,Completed
ORD1004650,CUST103055,10/07/2024,WH008,Debit Card,Completed
ORD1004651,CUST100449,08/09/2024,WH007,Debit Card,Completed
ORD1004652,CUST101458,04/18/2024,WH007,Credit Card,Returned
ORD1004653,CUST101431,06/02/2025,WH006,Credit Card,Pending
ORD1004654,CUST101814,07/10/2025,WH007,gcash,Pending
ORD1004655, CUST101949 ,05/25/2024,WH004,Bank Transfer,Completed
ORD1004656,CUST103492,11/29/2024,WH004,Cash,Returned
ORD1004657,CUST100935,07/03/2025,WH004,Credit Card,Cancelled
ORD1004658,CUST101690,05/26/2025,WH001,Bank Transfer,Completed
ORD1004659,CUST100963,02/28/2024,WH003,Credit Card,Completed
ORD1004660,CUST100666,02/04/2024,WH008,Bank Transfer,Completed
ORD1004661,CUST101394,02/21/2024,WH007,,Cancelled
ORD1004662,CUST100136,01/03/2025,WH004,gcash,Completed
ORD1004663,CUST102733,10/29/2025,WH002,GCash,Completed
ORD1004664,CUST101615,02/23/2024,WH002,Bank Transfer,Completed
ORD1004665,CUST101551,05/26/2025,WH005,gcash,Completed
ORD1004666,CUST101802,06/19/2025,WH007,Debit Card,Completed
ORD1004667,CUST101820,12/04/2025,WH003,,Completed
ORD1004668,CUST103220,02/28/2025,WH002,GCash,Completed
ORD1004669,CUST102050,11/28/2025,WH004,Debit Card,Cancelled
ORD1004670,CUST102772,11/25/2024,WH002,GCash,Completed
ORD1004671,CUST102875,07/12/2024,WH004,,Cancelled
ORD1004672,CUST100221,12/11/2025,WH004,gcash,Completed
ORD1004673,CUST102813,01/15/2025,WH003,,Completed
ORD1004674,CUST102859,08/25/2024,WH004,GCash,Completed
ORD1004675,CUST102228,04/14/2025,WH005,Debit Card,Completed
ORD1004676,CUST100244,11/04/2024,WH008,Cash,Completed
ORD1004677,CUST100028,06/29/2025,WH007,Bank Transfer,Completed
ORD1004678,CUST100050,06/22/2025,WH008,GCash,Completed
ORD1004679,CUST102451,01/14/2024,WH005,GCash,Completed
ORD1004680,CUST101915,01/18/2025,WH003,Cash,Completed
ORD1004681,CUST101286,09/15/2025,WH001,GCash,Returned
ORD1004682,CUST101855,04/25/2025,WH002,GCash,Cancelled
ORD1004683,CUST101580,06/09/2025,WH003,GCash,Completed
ORD1004684,CUST101108,12/13/2025,WH004,Cash,Completed
ORD1004685,CUST102668,09/07/2024,WH005,GCash,Completed
ORD1004686,CUST101612,05/22/2025,WH004,GCash,Completed
ORD1004687,CUST101912,01/22/2024,WH003,Bank Transfer,Completed
ORD1004688,CUST103222,04/20/2024,WH007,Debit Card,Completed
ORD1004689,CUST103185,05/24/2025,WH005,Cash,Completed
ORD1004690,CUST102368,06/01/2024,WH001,GCash,Completed
ORD1004691,CUST103164,07/28/2025,WH005,gcash,Completed
ORD1004692,CUST101199,09/26/2025,WH002,GCash,Completed
ORD1004693,CUST101297,10/14/2025,WH007,Cash,Completed
ORD1004694,CUST103269,02/05/2024,WH002,Bank Transfer,Pending
ORD1004695,CUST103111,08/25/2024,WH005,GCash,Cancelled
ORD1004696,CUST100571,01/06/2025,WH001,,Completed
ORD1004697,CUST100022,01/12/2024,WH008,Credit Card,Completed
ORD1004698,CUST100614,10/23/2025,WH001,Credit Card,Completed
ORD1004699,CUST102654,12/05/2025,WH006,Cash,Completed
ORD1004700,CUST100816,07/20/2025,WH005,,Completed
ORD1004701,CUST103457,07/21/2024,WH001,GCash,Completed
ORD1004702,CUST100814,03/25/2024,WH008,Debit Card,Completed
ORD1004703,CUST100595,08/26/2025,WH004,Cash,Completed
ORD1004704,CUST100249,06/24/2025,WH007,Credit Card,Completed
ORD1004705,CUST103325,11/21/2025,WH004,Cash,Pending
ORD1004706,CUST101084,10/05/2024,WH002,gcash,Completed
ORD1004707,CUST102880,05/02/2024,WH003,GCash,Completed
ORD1004708,CUST101921,10/19/2025,WH002,Debit Card,Completed
ORD1004709,CUST100559,03/19/2024,WH004,Bank Transfer,Completed
ORD1004710,CUST100780,02/22/2025,WH005,Debit Card,Completed
ORD1004711,CUST100295,12/10/2024,WH005,Debit Card,Completed
ORD1004712,CUST100374,02/04/2025,WH003,gcash,Completed
ORD1004713,CUST102819,10/20/2024,WH003,gcash,Completed
ORD1004714,CUST102277,01/07/2024,WH005,gcash,Completed
ORD1004715,CUST100559,03/29/2025,WH003,gcash,Returned
ORD1004716,CUST101470,07/01/2024,WH006,GCash,Pending
ORD1004717,CUST100800,03/26/2024,WH003,Debit Card,Cancelled
ORD1004718,CUST102287,10/28/2024,WH008,Credit Card,Completed
ORD1004719,CUST100456,07/31/2024,WH002,Cash,Completed
ORD1004720,CUST100869,06/12/2025,WH002,Bank Transfer,Completed
ORD1004721,CUST102350,09/21/2024,WH008,gcash,Completed
ORD1004722,CUST102647,01/14/2025,WH001,gcash,Completed
ORD1004723,CUST103386,12/20/2024,WH001,Bank Transfer,Completed
ORD1004724,CUST103405,09/14/2025,WH002,gcash,Completed
ORD1004725,CUST102492,03/16/2024,WH002,Cash,Completed
ORD1004726,CUST100915,01/26/2024,WH005,,Returned
ORD1004727,CUST102895,09/24/2025,WH007,Cash,Completed
ORD1004728,CUST102238,08/23/2024,WH001,,Pending
ORD1004729,CUST103368,06/07/2025,WH005,Credit Card,Completed
ORD1004730,CUST102678,03/12/2025,WH003,Cash,Completed
ORD1004731,CUST102820,07/11/2025,WH007,,Completed
ORD1004732,CUST101902,04/25/2025,WH003,Credit Card,Completed
ORD1004733,CUST102828,06/27/2024,WH003,gcash,Completed
ORD1004734,CUST101019,01/01/2025,WH001,Bank Transfer,Completed
ORD1004735,CUST100301,08/11/2024,WH001,Debit Card,Completed
ORD1004736,CUST100751,10/18/2024,WH008,Cash,Completed
ORD1004737,CUST101986,02/01/2025,WH004,Credit Card,Completed
ORD1004738,CUST102264,02/22/2024,WH007,Cash,Completed
ORD1004739,CUST101737,01/23/2024,WH008,Debit Card,Completed
ORD1004740,CUST101680,05/23/2025,WH005,Debit Card,Returned
ORD1004741,CUST100696,03/05/2024,WH005,gcash,Completed
ORD1004742,CUST102931,10/21/2025,WH008,Bank Transfer,Completed
ORD1004743,CUST100812,04/14/2025,WH006,Bank Transfer,Completed
ORD1004744,CUST100313,08/13/2025,WH003,Debit Card,Completed
ORD1004745,CUST100532,12/10/2024,WH008,Debit Card,Completed
ORD1004746,CUST100115,05/26/2025,WH007,Credit Card,Completed
ORD1004747,CUST103489,05/15/2024,WH001,gcash,Completed
ORD1004748,CUST101298,04/07/2025,WH006,Credit Card,Completed
ORD1004749,CUST102779,08/14/2024,WH001,,Completed
ORD1004750,CUST101661,07/17/2025,WH002,GCash,Completed
ORD1004751,CUST103212,09/25/2024,WH006,Bank Transfer,Completed
ORD1004752,CUST102239,07/21/2025,WH006,Debit Card,Completed
ORD1004753,CUST100851,10/14/2025,WH002,,Cancelled
ORD1004754,CUST100400,01/06/2024,WH005,gcash,Completed
ORD1004755,CUST100600,02/15/2024,WH001,GCash,Completed
ORD1004756,CUST102056,09/18/2024,WH004,Bank Transfer,Completed
