line_id,order_id,prd_id,quantity,unit_price,discount_pct
LINE0007701,ORD1004954,SKU10563,7,3144.1,0.15
LINE0007702,ORD1004955,SKU10011,2,3486.93,0.15
LINE0007703,ORD1004956,SKU10569,2,2735.16,0
LINE0007704,ORD1004956,SKU10478,7,1302.6,0.15
LINE0007705,ORD1004957,SKU10544,3,613.04,0
LINE0007706,ORD1004957,SKU10532,3,532.59,0
LINE0007707,ORD1004958,SKU10009,6,416.07,0.1
LINE0007708,ORD1004958,SKU10124,3,2959.14,0
LINE0007709,ORD1004959,SKU10215,6,3023.05,0
LINE0007710,ORD1004960,SKU10234,7,1301.18,0.15
LINE0007711,ORD1004961,SKU10060,1,1785.27,0.15
LINE0007712,ORD1004961,SKU10257,6,2797.08,0.05
LINE0007713,ORD1004961,SKU10358,7,2122.97,0.15
LINE0007714,ORD1004962,SKU10104,2,1521.88,0
LINE0007715,ORD1004963,SKU10366,1,2763.42,0.15
LINE0007716,ORD1004964,SKU10483,2,276.62,0.1
LINE0007717,ORD1004965,SKU10230,1,2910.4,0.05
LINE0007718,ORD1004966,SKU10254,4,3494.82,0
LINE0007719,ORD1004967,SKU10082,2,892.38,0.1
LINE0007720,ORD1004967,SKU10241,3,3611.72,0.15
LINE0007721,ORD1004967,SKU10462,5,3166.38,0
LINE0007722,ORD1004968,SKU10151,2,3947.63,0.05
LINE0007723,ORD1004968,SKU10181,6,906.6,0.05
LINE0007724,ORD1004968,SKU10083,2,583.52,0.1
LINE0007725,ORD1004969,SKU10506,7,749.02,0.05
LINE0007726,ORD1004969,SKU10469,4,2225.19,0.15
LINE0007727,ORD1004970,SKU10507,7,281.96,0
LINE0007728,ORD1004971,SKU10478,4,1137.77,0.15
LINE0007729,ORD1004972,SKU10430,7,2312.9,0.1
LINE0007730,ORD1004973,SKU10389,1,2789.22,0.1
LINE0007731,ORD1004974,SKU10275,3,1114.33,0.15
LINE0007732,ORD1004975,SKU10458,7,194.78,0.05
LINE0007733,ORD1004975,SKU10209,7,3280.58,0.05
LINE0007734,ORD1004975,SKU10243,2,2088.61,0.1
LINE0007735,ORD1004976,SKU10507,4,343.51,0.1
LINE0007736,ORD1004977,SKU10300,6,3612.22,0.05
LINE0007737,ORD1004977,SKU10292,3,2555.7,0.1
LINE0007738,ORD1004978,SKU10164,3,3133.55,0.05
LINE0007739,ORD1004978,SKU10039,6,1439.97,0.05
LINE0007740,ORD1004979,SKU10279,2,546.31,0.1
LINE0007741,ORD1004980,SKU10193,4,3891.7,0.1
LINE0007742,ORD1004981,SKU10109,4,862.38,0.15
LINE0007743,ORD1004982,SKU10208,5,2839,0.05
LINE0007744,ORD1004983,SKU10484,6,2921.15,0.15
LINE0007745,ORD1004983,SKU10342,6,853.1,0.15
LINE0007746,ORD1004984,SKU10250,4,3327.85,0.1
LINE0007747,ORD1004985,SKU10036,2,1859.32,0.05
LINE0007748,ORD1004985,SKU10339,3,1344.26,0.05
LINE0007749,ORD1004986,SKU10181,5,1015.87,0
LINE0007750,ORD1004987,SKU10100,5,2631.06,0
LINE0007751,ORD1004987,SKU10214,3,2452.11,0
LINE0007752,ORD1004988,SKU10572,4,1714.36,0
LINE0007753,ORD1004989,SKU10463,5,3353.77,0.15
LINE0007754,ORD1004989,SKU10267,1,503.93,0.1
LINE0007755,ORD1004990,SKU10206,3,1449.85,0
LINE0007756,ORD1004990,SKU10457,6,27.88,0.1
LINE0007757,ORD1004990,SKU10545,7,2113.82,0.05
LINE0007758,ORD1004991,SKU10021,4,213.54,0.15
LINE0007759,ORD1004992,SKU10013,6,1425.92,0.1
LINE0007760,ORD1004993,SKU10168,3,573.48,0.05
LINE0007761,ORD1004994,SKU10375,5,3199.35,0.1
LINE0007762,ORD1004994,SKU10495,3,203.52,0.1
LINE0007763,ORD1004994,SKU10092,1,2621.41,0.15
LINE0007764,ORD1004995,SKU10312,7,3406.17,0.05
LINE0007765,ORD1004996,SKU10362,5,1923.21,0.15
LINE0007766,ORD1004997,SKU10495,7,197.11,0.15
LINE0007767,ORD1004997,SKU10079,6,1232.51,0.1
LINE0007768,ORD1004998,SKU10464,3,2924.54,0
LINE0007769,ORD1004999,SKU10197,5,867.1,0.1
LINE0007770,ORD1004999,SKU10424,5,2932.44,0
LINE0007771,ORD1004999,SKU10077,3,863.08,0.1
LINE0007772,ORD1005000,SKU10557,1,525.09,0.1
LINE0007773,ORD1005001,SKU10463,7,3776.41,0.05
LINE0007774,ORD1005002,SKU10585,6,993.91,0
LINE0007775,ORD1005003,SKU10506,1,715.41,0
LINE0007776,ORD1005004,SKU10432,4,2843.09,0.15
LINE0007777,ORD1005004,SKU10359,5,1737.32,0.1
LINE0007778,ORD1005005,SKU10163,7,332.16,0
LINE0007779,ORD1005006,SKU10003,6,549.66,0.15
LINE0007780,ORD1005006,SKU10245,4,781.29,0.1
LINE0007781,ORD1005006,SKU10509,2,1606.13,0.1
LINE0007782,ORD1005007,SKU10243,1,2303.91,0.15
LINE0007783,ORD1005008,SKU10559,1,2284.75,0
LINE0007784,ORD1005009,SKU10303,4,2784.84,0
LINE0007785,ORD1005010,SKU10582,6,-989.45,0.15
LINE0007786,ORD1005011,SKU10009,5,402.53,0.05
LINE0007787,ORD1005012,SKU10476,7,1264.48,0.1
LINE0007788,ORD1005012,SKU10140,3,120.73,0.15
LINE0007789,ORD1005013,SKU10416,4,956.3,0.05
LINE0007790,ORD1005014,SKU10297,7,3196.92,0
LINE0007791,ORD1005015,SKU10497,3,1138.74,0.05
LINE0007792,ORD1005015,SKU10033,6,928.46,0
LINE0007793,ORD1005016,SKU10436,3,951.31,0.05
LINE0007794,ORD1005016,SKU10482,5,191.26,0.1
LINE0007795,ORD1005017,SKU10548,5,3778.17,0
LINE0007796,ORD1005017,SKU10079,3,1471,0.1
LINE0007797,ORD1005018,SKU10266,4,177.45,0
LINE0007798,ORD1005018,SKU10111,2,3378.69,0.05
LINE0007799,ORD1005019,SKU10015,3,2061.67,0.1
LINE0007800,ORD1005020,SKU10395,6,1042.15,0.1
LINE0007801,ORD1005020,SKU10116,2,1128.51,0
LINE0007802,ORD1005020,SKU10441,3,392.78,0.05
LINE0007803,ORD1005021,SKU10500,3,1162.66,0.05
LINE0007804,ORD1005021,SKU10444,7,208,0.05
LINE0007805,ORD1005022,SKU10560,5,3798.79,0.15
LINE0007806,ORD1005022,SKU10035,3,598.41,0
LINE0007807,ORD1005023,SKU10247,4,1585.36,0.15
LINE0007808,ORD1005023,SKU10571,7,3687.71,0.1
LINE0007809,ORD1005023,SKU10121,1,206,0.1
LINE0007810,ORD1005024,SKU10316,6,1226.63,0
LINE0007811,ORD1005024,SKU10201,7,2421.5,0.15
LINE0007812,ORD1005024,SKU10379,4,2134.69,0.15
LINE0007813,ORD1005025,SKU10109,6,735.08,0
LINE0007814,ORD1005025,SKU10437,1,3261.53,0.1
LINE0007815,ORD1005025,SKU10025,1,249.79,0.15
LINE0007816,ORD1005026,SKU10446,5,157.26,0.15
LINE0007817,ORD1005027,SKU10503,5,970.8,0
LINE0007818,ORD1005027,SKU10406,2,1103.65,0
LINE0007819,ORD1005027,SKU10385,7,2039.46,0
LINE0007820,ORD1005028,SKU10171,7,3412.35,0.05
LINE0007821,ORD1005029,SKU10067,4,1323.7,0.15
LINE0007822,ORD1005030,SKU10297,5,3133.16,0.05
LINE0007823,ORD1005030,SKU10214,7,2478.97,0
LINE0007824,ORD1005031,SKU10349,5,2294.62,0.05
LINE0007825,ORD1005032,SKU10531,3,983.73,0
LINE0007826,ORD1005033,SKU10336,2,866.77,0.05
LINE0007827,ORD1005034,SKU10187,1,3132.72,0.15
LINE0007828,ORD1005035,SKU10460,1,3761.05,0.1
LINE0007829,ORD1005036,SKU10168,5,605.73,0.1
LINE0007830,ORD1005037,SKU10384,7,2743.52,0.05
LINE0007831,ORD1005038,SKU10202,3,3987.44,0.15
LINE0007832,ORD1005039,SKU10547,6,2201.99,0.15
LINE0007833,ORD1005039,SKU10242,7,3265.22,0.05
LINE0007834,ORD1005040,SKU10311,4,1814.62,0.1
LINE0007835,ORD1005040,SKU10413,7,300.69,0.1
LINE0007836,ORD1005041,SKU10334,3,127.6,0.15
LINE0007837,ORD1005041,SKU10473,2,3563.84,0.1
LINE0007838,ORD1005042,SKU10519,6,2867.94,0.05
LINE0007839,ORD1005042,SKU10044,1,97.33,0.05
LINE0007840,ORD1005043,SKU10445,1,602.1,0.15
LINE0007841,ORD1005043,SKU10055,6,1792.52,0
LINE0007842,ORD1005044,SKU10596,7,2864.45,0.15
LINE0007843,ORD1005045,SKU10160,5,1314.66,0.1
LINE0007844,ORD1005046,SKU10144,3,975.17,0
LINE0007845,ORD1005046,SKU10061,4,1150.59,0.05
LINE0007846,ORD1005047,SKU99999,4,3406,0.05
LINE0007847,ORD1005048,SKU10595,3,1567.88,0.1
LINE0007848,ORD1005049,SKU10443,0,1512.68,0.05
LINE0007849,ORD1005050,SKU10427,4,30.42,0
LINE0007850,ORD1005050,SKU10037,3,1188.13,0.05
LINE0007851,ORD1005050,SKU10528,4,1907.1,0.05
LINE0007852,ORD1005051,SKU10332,1,3432.16,0.15
LINE0007853,ORD1005051,SKU10447,2,136.63,0
LINE0007854,ORD1005052,SKU10493,5,981.98,0.1
LINE0007855,ORD1005053,SKU10307,2,1794.14,0.05
LINE0007856,ORD1005053,SKU10285,1,2569.94,0.1
LINE0007857,ORD1005054,SKU10557,6,593.92,0.05
LINE0007858,ORD1005054,SKU10489,6,3835.76,0
LINE0007859,ORD1005055,SKU10406,4,1019.5,0.1
LINE0007860,ORD1005055,SKU10052,2,1008.08,0.15
LINE0007861,ORD1005056,SKU10017,7,51.09,0
LINE0007862,ORD1005056,SKU10361,3,1419.87,0.05
LINE0007863,ORD1005057,SKU10227,5,1775.84,0.1
LINE0007864,ORD1005057,SKU10535,2,658.66,0
LINE0007865,ORD1005058,SKU10417,1,64.24,0.05
LINE0007866,ORD1005058,SKU10068,3,2782.43,0.05
LINE0007867,ORD1005059,SKU10329,3,3305.54,0.15
LINE0007868,ORD1005060,SKU10157,2,2938.72,0.05
LINE0007869,ORD1005061,SKU10162,2,525.95,0.1
LINE0007870,ORD1005062,SKU10420,3,656.48,0.15
LINE0007871,ORD1005062,SKU10244,5,4127.97,0.15
LINE0007872,ORD1005063,SKU10006,2,1502.25,0
LINE0007873,ORD1005063,SKU10573,2,3157.84,0.15
LINE0007874,ORD1005064,SKU10170,7,3167.39,0
LINE0007875,ORD1005065,SKU10583,6,43.72,0.1
LINE0007876,ORD1005065,SKU10344,4,468.07,0.05
LINE0007877,ORD1005066,SKU10557,2,595.54,0.05
LINE0007878,ORD1005066,SKU10340,2,4141.6,0.05
LINE0007879,ORD1005067,SKU10188,3,3727.08,0
LINE0007880,ORD1005068,SKU10561,3,2807.83,0.1
LINE0007881,ORD1005069,SKU10509,3,1477.63,0.15
LINE0007882,ORD1005069,SKU10406,4,1253.79,0.05
LINE0007883,ORD1005070,SKU10132,7,1131.69,0.05
LINE0007884,ORD1005070,SKU10284,7,3355.1,0.1
LINE0007885,ORD1005071,SKU10413,7,295.48,0.1
LINE0007886,ORD1005071,SKU10005,6,2516.47,0.15
LINE0007887,ORD1005071,SKU10163,4,405.65,0
LINE0007888,ORD1005072,SKU10223,3,263.03,0.05
LINE0007889,ORD1005072,SKU10421,2,1970.28,0
LINE0007890,ORD1005073,SKU10145,5,142.97,0.05
LINE0007891,ORD1005074,SKU10101,5,2924.39,0.15
LINE0007892,ORD1005075,SKU10553,6,2952.47,0.05
LINE0007893,ORD1005075,SKU10529,6,59.31,0.1
LINE0007894,ORD1005075,SKU10139,7,2015.08,0.15
LINE0007895,ORD1005076,SKU10205,2,855.06,0
LINE0007896,ORD1005076,SKU10269,3,2964.08,0.15
LINE0007897,ORD1005076,SKU10275,2,1229.4,0.05
LINE0007898,ORD1005077,SKU10129,4,2828.8,0.15
LINE0007899,ORD1005078,SKU10211,7,295.19,0
LINE0007900,ORD1005078,SKU10052,2,1181.3,0
LINE0007901,ORD1005078,SKU10062,5,3640.5,0.1
LINE0007902,ORD1005079,SKU10087,4,3306.72,0.05
LINE0007903,ORD1005079,SKU10421,2,2273.01,0
LINE0007904,ORD1005079,SKU10478,5,1119.46,0.1
LINE0007905,ORD1005080,SKU10037,4,1504.77,0.15
LINE0007906,ORD1005080,SKU10411,1,1231.68,0.15
LINE0007907,ORD1005081,SKU10589,4,1527,0
LINE0007908,ORD1005081,SKU10392,2,1152.15,0.1
LINE0007909,ORD1005082,SKU10501,5,2015.05,0
LINE0007910,ORD1005082,SKU10198,5,3386.04,0.15
LINE0007911,ORD1005082,SKU10462,7,2784,0.1
LINE0007912,ORD1005083,SKU10592,1,2649.26,0.15
LINE0007913,ORD1005083,SKU10356,4,1741.84,0.15
LINE0007914,ORD1005083,SKU10359,5,1420.04,0.1
LINE0007915,ORD1005084,SKU10356,6,2097.97,0.05
LINE0007916,ORD1005084,SKU10198,6,2718.9,0.15
LINE0007917,ORD1005084,SKU10265,3,2486.01,0
LINE0007918,ORD1005085,SKU10255,4,1439.45,0.15
LINE0007919,ORD1005085,SKU10263,1,2623.74,0.1
LINE0007920,ORD1005085,SKU10044,5,101.8,0.15
LINE0007921,ORD1005086,SKU10137,6,184.04,0
LINE0007922,ORD1005086,SKU10390,3,1631,0.05
LINE0007923,ORD1005087,SKU10088,6,515.09,0.15
LINE0007924,ORD1005087,SKU10426,3,3503.42,0
LINE0007925,ORD1005087,SKU10565,1,3221.62,0.1
LINE0007926,ORD1005088,SKU10069,4,3247.1,0.05
LINE0007927,ORD1005089,SKU10463,6,3985.14,0
LINE0007928,ORD1005090,SKU10507,7,275.01,0
LINE0007929,ORD1005091,SKU10563,6,2967.92,0
LINE0007930,ORD1005091,SKU10051,1,821.43,0.05
LINE0007931,ORD1005091,SKU10008,5,3667.81,0
LINE0007932,ORD1005092,SKU10391,4,168.22,0.05
LINE0007933,ORD1005092,SKU10069,2,3706.97,0
LINE0007934,ORD1005093,SKU10258,5,1784.19,0
LINE0007935,ORD1005094,SKU10276,7,81.13,0.1
LINE0007936,ORD1005095,SKU10597,6,160.29,0.15
LINE0007937,ORD1005096,SKU10210,4,3801.3,0.05
LINE0007938,ORD1005097,SKU10390,5,1428.72,0
LINE0007939,ORD1005098,SKU10165,7,3154.24,0.05
LINE0007940,ORD1005099,SKU10288,4,2804.54,0.1
LINE0007941,ORD1005099,SKU10205,2,720.78,0.1
LINE0007942,ORD1005099,SKU10369,4,2874.02,0.05
LINE0007943,ORD1005100,SKU10440,7,532.05,0.15
LINE0007944,ORD1005100,SKU10556,2,2041.4,0.05
LINE0007945,ORD1005100,SKU10364,4,3250.95,0.1
LINE0007946,ORD1005101,SKU10376,1,3196.14,0.05
LINE0007947,ORD1005102,SKU10528,5,2012.62,0.15
LINE0007948,ORD1005102,SKU10418,4,2630.02,0.15
LINE0007949,ORD1005102,SKU10235,5,3237.56,0.1
LINE0007950,ORD1005103,SKU10075,3,1859.14,0
LINE0007951,ORD1005104,SKU10504,2,3247.35,0.05
LINE0007952,ORD1005105,SKU10226,1,3666.92,0
LINE0007953,ORD1005105,SKU10535,5,689.57,0
LINE0007954,ORD1005106,SKU10298,1,2945.99,0.05
LINE0007955,ORD1005106,SKU10201,4,2301.31,0.1
LINE0007956,ORD1005106,SKU10103,5,1610.51,0.05
LINE0007957,ORD1005107,SKU10361,2,1446.79,0.05
LINE0007958,ORD1005107,SKU10082,2,846.66,0.15
LINE0007959,ORD1005107,SKU10109,2,796.88,0.15
LINE0007960,ORD1005108,SKU10227,1,1485.18,0.05
LINE0007961,ORD1005108,SKU10357,2,1525.34,0
LINE0007962,ORD1005108,SKU10493,5,900.86,0
LINE0007963,ORD1005109,SKU10021,2,214.69,0
LINE0007964,ORD1005110,SKU10183,7,1871.58,0.15
LINE0007965,ORD1005110,SKU10462,2,3093.05,0
LINE0007966,ORD1005110,SKU10112,2,1140.57,0
LINE0007967,ORD1005111,SKU10133,4,489.36,0.1
LINE0007968,ORD1005111,SKU10500,1,1229.27,0.05
LINE0007969,ORD1005112,SKU10026,4,657.15,0.15
LINE0007970,ORD1005112,SKU10304,4,939.48,0.15
LINE0007971,ORD1005113,SKU10289,5,1209.37,0.05
LINE0007972,ORD1005114,SKU10283,4,3297.11,0
LINE0007973,ORD1005115,SKU10217,7,1270.93,0.1
LINE0007974,ORD1005116,SKU10351,4,2392.98,0
LINE0007975,ORD1005116,SKU10497,6,937.88,0.1
LINE0007976,ORD1005117,SKU10489,4,3803.11,0.15
LINE0007977,ORD1005117,SKU10030,7,830.32,0.15
LINE0007978,ORD1005118,SKU10473,1,3444.83,0.15
LINE0007979,ORD1005118,SKU10401,2,350.22,0.1
LINE0007980,ORD1005119,SKU10004,6,970.56,0
LINE0007981,ORD1005119,SKU10285,1,2598.51,0.05
LINE0007982,ORD1005120,SKU10371,4,2832.65,0.15
LINE0007983,ORD1005120,SKU10263,1,2621.25,0.15
LINE0007984,ORD1005121,SKU10342,2,744.2,0.15
LINE0007985,ORD1005121,SKU10185,5,457.82,0.05
LINE0007986,ORD1005122,SKU10391,4,146.83,0
LINE0007987,ORD1005123,SKU10168,6,569.18,0
LINE0007988,ORD1005124,SKU10070,2,3706.88,0.1
LINE0007989,ORD1005125,SKU10233,4,4192.44,0.1
LINE0007990,ORD1005125,SKU10213,5,3595.94,0.1
LINE0007991,ORD1005126,SKU10503,2,1039.96,0.05
LINE0007992,ORD1005127,SKU10348,1,1791.95,0.05
LINE0007993,ORD1005127,SKU10203,4,3309.61,0.05
LINE0007994,ORD1005128,SKU10262,1,1721.98,0
LINE0007995,ORD1005129,SKU10021,2,200.78,0
LINE0007996,ORD1005130,SKU10572,7,1668.73,0.1
LINE0007997,ORD1005130,SKU10189,4,1234.2,0.05
LINE0007998,ORD1005130,SKU10468,7,419.58,0
LINE0007999,ORD1005131,SKU10007,6,534.78,0.05
LINE0008000,ORD1005132,SKU10070,2,3887.58,0
LINE0008001,ORD1005132,SKU10502,2,3035.04,0
LINE0008002,ORD1005133,SKU10159,4,1448.9,0
LINE0008003,ORD1005134,SKU10042,4,2051.56,0.1
LINE0008004,ORD1005134,SKU10529,2,72.59,0.15
LINE0008005,ORD1005135,SKU10588,4,131.97,0.05
LINE0008006,ORD1005135,SKU10124,7,3155.5,0.05
LINE0008007,ORD1005136,SKU10215,2,3390.57,0.05
LINE0008008,ORD1005136,SKU10482,2,211.06,0.05
LINE0008009,ORD1005137,SKU10044,5,99.95,0.15
LINE0008010,ORD1005138,SKU10304,1,804.88,0.05
LINE0008011,ORD1005139,SKU10511,1,552.75,0.1
LINE0008012,ORD1005139,SKU10567,3,1505.36,0.15
LINE0008013,ORD1005140,SKU10332,7,3630.36,0.05
LINE0008014,ORD1005140,SKU10349,7,2330.07,0.1
LINE0008015,ORD1005141,SKU10254,7,3618.25,0.15
LINE0008016,ORD1005141,SKU10383,5,1296.73,0.15
LINE0008017,ORD1005142,SKU10202,1,4145.78,0.05
LINE0008018,ORD1005142,SKU10557,5,598.64,0.1
LINE0008019,ORD1005143,SKU10024,4,3714.21,0.15
LINE0008020,ORD1005143,SKU10519,6,2640.16,0
LINE0008021,ORD1005144,SKU10175,6,1557.66,0.1
LINE0008022,ORD1005145,SKU10055,3,1807.41,0.15
LINE0008023,ORD1005146,SKU10255,4,1303.14,0.05
LINE0008024,ORD1005146,SKU10581,6,2879.58,0.05
LINE0008025,ORD1005147,SKU10559,3,2583.67,0.1
LINE0008026,ORD1005148,SKU10137,2,155.92,0.05
LINE0008027,ORD1005149,SKU10107,3,2629.84,0
LINE0008028,ORD1005150,SKU10572,5,1778.31,0.05
LINE0008029,ORD1005151,SKU10282,2,318.42,0.05
LINE0008030,ORD1005152,SKU10152,2,738.49,0.05
LINE0008031,ORD1005152,SKU10390,2,1408.72,0.05
LINE0008032,ORD1005153,SKU10135,3,1915.62,0
LINE0008033,ORD1005153,SKU10517,5,1320.06,0.1
LINE0008034,ORD1005153,SKU10348,3,1733.42,0.15
LINE0008035,ORD1005154,SKU10384,3,2764.13,0.05
LINE0008036,ORD1005154,SKU10578,4,3873.64,0.1
LINE0008037,ORD1005155,SKU10145,3,162.7,0.05
LINE0008038,ORD1005155,SKU10449,6,3279.14,0.1
LINE0008039,ORD1005156,SKU10429,7,3460.78,0.1
LINE0008040,ORD1005156,SKU10247,6,1688.94,0.05
LINE0008041,ORD1005157,SKU10083,2,645.4,0.05
LINE0008042,ORD1005158,SKU10005,7,2507.72,0.1
LINE0008043,ORD1005158,SKU10337,7,359.02,0.15
LINE0008044,ORD1005158,SKU10177,7,485.95,0
LINE0008045,ORD1005159,SKU10446,2,166.19,0.1
LINE0008046,ORD1005160,SKU10464,6,3480.12,0.05
LINE0008047,ORD1005160,SKU10199,6,2808.83,0.15
LINE0008048,ORD1005161,SKU10322,7,377.49,0.15
LINE0008049,ORD1005162,SKU10202,3,3983.15,0.1
LINE0008050,ORD1005163,SKU10267,7,601.16,0
LINE0008051,ORD1005164,SKU10507,3,325.26,0
LINE0008052,ORD1005164,SKU10475,1,2867.98,0.05
LINE0008053,ORD1005165,SKU10385,5,2180.88,0.1
LINE0008054,ORD1005165,SKU10315,7,2778.32,0.15
LINE0008055,ORD1005166,SKU10146,3,1268.42,0.15
LINE0008056,ORD1005167,SKU10071,2,1505.29,0.1
LINE0008057,ORD1005168,SKU10490,7,2011.36,0.15
LINE0008058,ORD1005169,SKU10553,4,3645.1,0
LINE0008059,ORD1005169,SKU10113,4,1060.54,0.15
LINE0008060,ORD1005169,SKU10077,3,901.16,0.1
LINE0008061,ORD1005170,SKU10201,1,2142.38,0.15
LINE0008062,ORD1005170,SKU10386,1,1341.14,0
LINE0008063,ORD1005171,SKU10483,4,324.93,0.15
LINE0008064,ORD1005172,SKU10243,1,2216.78,0.1
LINE0008065,ORD1005173,SKU10433,6,3239.71,0.15
LINE0008066,ORD1005173,SKU10389,2,2404.69,0.15
LINE0008067,ORD1005174,SKU10536,7,3452.66,0
LINE0008068,ORD1005175,SKU10375,3,-3602.93,0.05
LINE0008069,ORD1005175,SKU10572,7,1893.84,0.1
LINE0008070,ORD1005176,SKU10067,7,1364.18,0.05
LINE0008071,ORD1005176,SKU10036,5,2050.14,0.15
LINE0008072,ORD1005177,SKU10563,2,3229.07,0.05
LINE0008073,ORD1005178,SKU10321,5,2709.75,0.15
LINE0008074,ORD1005179,SKU99999,2,4186.49,0.15
LINE0008075,ORD1005179,SKU10587,4,2019.11,0.1
LINE0008076,ORD1005180,SKU10047,7,2806.93,0.15
LINE0008077,ORD1005181,SKU10379,4,2247.65,0.15
LINE0008078,ORD1005181,SKU10434,4,2073.12,0
LINE0008079,ORD1005182,SKU10563,7,3497.79,0.05
LINE0008080,ORD1005182,SKU10262,7,1961.24,0.05
LINE0008081,ORD1005182,SKU10272,7,3469.48,0
LINE0008082,ORD1005183,SKU10493,2,986.95,0.1
LINE0008083,ORD1005183,SKU10145,4,142.03,0.05
LINE0008084,ORD1005184,SKU10080,6,2389.18,0.1
LINE0008085,ORD1005185,SKU10077,1,984.58,0.05
LINE0008086,ORD1005186,SKU10571,3,3686.28,0.1
LINE0008087,ORD1005187,SKU10472,4,1674.02,0
LINE0008088,ORD1005187,SKU10351,5,2640.9,0.05
LINE0008089,ORD1005188,SKU10540,3,2733.24,0.15
LINE0008090,ORD1005189,SKU10394,3,891.78,0.05
LINE0008091,ORD1005190,SKU10455,6,3995.27,0.15
LINE0008092,ORD1005190,SKU10564,7,159.94,0
LINE0008093,ORD1005191,SKU10566,5,3201.85,0.15
LINE0008094,ORD1005192,SKU10389,1,2245.67,0
LINE0008095,ORD1005192,SKU10416,1,908.62,0.15
LINE0008096,ORD1005192,SKU10300,6,3145.96,0.05
LINE0008097,ORD1005193,SKU10566,7,2979.34,0.05
LINE0008098,ORD1005194,SKU10541,3,3506.12,0.05
LINE0008099,ORD1005194,SKU10124,4,3063.46,0.1
LINE0008100,ORD1005195,SKU10030,4,797.35,0.1
LINE0008101,ORD1005195,SKU10419,3,3165.72,0.15
LINE0008102,ORD1005196,SKU10122,6,3140.93,0.05
LINE0008103,ORD1005197,SKU10018,3,3393.06,0.1
LINE0008104,ORD1005198,SKU10251,5,149.2,0.05
LINE0008105,ORD1005198,SKU10158,1,2201.32,0.1
LINE0008106,ORD1005199,SKU10163,1,337.3,0.1
LINE0008107,ORD1005199,SKU10429,3,3410.15,0.05
LINE0008108,ORD1005200,SKU10087,4,2852.13,0.15
LINE0008109,ORD1005200,SKU10031,3,3924.68,0
LINE0008110,ORD1005201,SKU10104,2,1495.26,0.15
LINE0008111,ORD1005201,SKU10051,7,799.88,0.1
LINE0008112,ORD1005201,SKU10445,6,525.65,0.1
LINE0008113,ORD1005202,SKU10449,4,2767.28,0.15
LINE0008114,ORD1005202,SKU10356,1,1730.66,0
LINE0008115,ORD1005203,SKU10322,5,338.79,0.1
LINE0008116,ORD1005204,SKU10156,7,2976.54,0
LINE0008117,ORD1005204,SKU10299,4,357.38,0.15
LINE0008118,ORD1005204,SKU10180,1,2405.79,0.1
LINE0008119,ORD1005205,SKU10072,3,1679.52,0.05
LINE0008120,ORD1005205,SKU10514,4,816.65,0.1
LINE0008121,ORD1005206,SKU10569,2,3125.31,0
LINE0008122,ORD1005207,SKU10415,6,1981.27,0.05
LINE0008123,ORD1005207,SKU10197,3,948.29,0.1
LINE0008124,ORD1005208,SKU10216,4,1578.07,0
LINE0008125,ORD1005208,SKU10249,6,2421.31,0.1
LINE0008126,ORD1005208,SKU10234,5,1284.55,0
LINE0008127,ORD1005209,SKU10496,7,2874.43,0
LINE0008128,ORD1005210,SKU10194,3,2140,0.15
LINE0008129,ORD1005211,SKU10490,6,2391.06,0
LINE0008130,ORD1005212,SKU10366,1,2743.84,0.05
LINE0008131,ORD1005213,SKU10125,6,3361.68,0.15
LINE0008132,ORD1005214,SKU10265,7,2860.53,0.15
LINE0008133,ORD1005215,SKU10232,1,2391.13,0.05
LINE0008134,ORD1005215,SKU10047,1,2681.75,0.15
LINE0008135,ORD1005215,SKU10376,3,3023.36,0
LINE0008136,ORD1005216,SKU10213,5,3618.34,0
LINE0008137,ORD1005217,SKU10073,7,3147.66,0
LINE0008138,ORD1005217,SKU10171,2,4012.39,0
LINE0008139,ORD1005218,SKU10580,7,3973.4,0
LINE0008140,ORD1005219,SKU10386,3,1479.85,0.15
LINE0008141,ORD1005219,SKU10564,6,160.8,0
LINE0008142,ORD1005220,SKU10250,5,3372.73,0.05
LINE0008143,ORD1005220,SKU10186,3,844.28,0.1
LINE0008144,ORD1005221,SKU10390,4,1497.34,0
LINE0008145,ORD1005222,SKU10188,4,3954.65,0.1
LINE0008146,ORD1005223,SKU10132,1,1072.56,0.05
LINE0008147,ORD1005223,SKU10516,3,215.44,0
LINE0008148,ORD1005224,SKU10302,3,1231.27,0.15
LINE0008149,ORD1005225,SKU10387,7,558.41,0.15
LINE0008150,ORD1005226,SKU10049,6,709.2,0
LINE0008151,ORD1005227,SKU10526,6,1240.31,0.15
LINE0008152,ORD1005228,SKU10124,1,2609.65,0.05
LINE0008153,ORD1005229,SKU10312,3,3091.8,0.05
LINE0008154,ORD1005230,SKU10367,2,2279.44,0.05
LINE0008155,ORD1005231,SKU10388,2,942.99,0.15
LINE0008156,ORD1005232,SKU10050,5,3910.92,0.15
LINE0008157,ORD1005232,SKU10131,1,1308.83,0.15
LINE0008158,ORD1005233,SKU10033,7,1150.53,0
LINE0008159,ORD1005234,SKU10082,4,900.51,0
LINE0008160,ORD1005235,SKU10041,7,3610.4,0.15
LINE0008161,ORD1005236,SKU10251,5,137.25,0.15
LINE0008162,ORD1005237,SKU10158,5,2157.19,0.05
LINE0008163,ORD1005237,SKU10163,2,339.58,0
